timestamp_utc,elapsed_s,active_channel,active_power_W,ch1_power_W,ch2_power_W,ch1_pm_status,ch2_pm_status,command_status
2026-05-07T18:26:19.161+00:00,78.786561,1,5.024497862905e-03,5.024217000000e-03,2.042271000000e-09,312,264,0
2026-05-07T18:26:19.718+00:00,78.930422,1,5.024835933000e-03,5.024153000000e-03,2.025704000000e-09,312,264,0
2026-05-07T18:26:20.159+00:00,79.477489,1,5.025030113757e-03,5.024662000000e-03,2.018740000000e-09,312,264,0
2026-05-07T18:26:20.341+00:00,79.974165,1,5.024929996580e-03,5.025141000000e-03,2.029866000000e-09,312,264,0
2026-05-07T18:26:20.492+00:00,80.112380,1,5.024181213230e-03,5.024340000000e-03,2.033892000000e-09,312,264,0
2026-05-07T18:26:20.622+00:00,80.255351,1,5.024320911616e-03,5.024187000000e-03,2.028697000000e-09,312,264,0
2026-05-07T18:26:20.767+00:00,80.386780,1,5.023899022490e-03,5.024308000000e-03,2.028615000000e-09,312,264,0
2026-05-07T18:26:20.898+00:00,80.524239,1,5.023991223425e-03,5.024211000000e-03,2.027717000000e-09,312,264,0
2026-05-07T18:26:21.050+00:00,80.667732,1,5.024270154536e-03,5.024566000000e-03,2.023228000000e-09,312,264,0
2026-05-07T18:26:21.286+00:00,80.805600,1,5.024654790759e-03,5.024832000000e-03,2.008022000000e-09,312,264,0
2026-05-07T18:26:21.451+00:00,81.068999,1,5.024627782404e-03,5.024357000000e-03,1.997276000000e-09,312,264,0
2026-05-07T18:26:21.591+00:00,81.211944,1,5.024544894695e-03,5.024694000000e-03,1.997167000000e-09,312,264,0
2026-05-07T18:26:21.795+00:00,81.358775,1,5.024658050388e-03,5.023981000000e-03,1.999779000000e-09,312,264,0
2026-05-07T18:26:21.960+00:00,81.554003,1,5.024047102779e-03,5.024085000000e-03,1.999860000000e-09,312,264,0
2026-05-07T18:26:22.077+00:00,81.712033,1,5.023897159845e-03,5.023906000000e-03,2.003234000000e-09,312,264,0
2026-05-07T18:26:22.209+00:00,81.846417,1,5.023426841944e-03,5.023389000000e-03,2.006199000000e-09,312,264,0
2026-05-07T18:26:22.545+00:00,81.989312,1,5.023994948715e-03,5.024153000000e-03,2.015475000000e-09,312,264,0
2026-05-07T18:26:22.781+00:00,82.346950,1,5.024102050811e-03,5.024178000000e-03,2.018685000000e-09,312,264,0
2026-05-07T18:26:23.486+00:00,82.549307,1,5.024326033890e-03,5.023493000000e-03,2.032532000000e-09,312,264,0
2026-05-07T18:26:24.131+00:00,83.241606,1,5.023454781622e-03,5.024839000000e-03,2.014197000000e-09,312,264,0
2026-05-07T18:26:24.703+00:00,83.893894,1,5.024450831115e-03,5.023629000000e-03,1.971650000000e-09,312,264,0
2026-05-07T18:26:25.204+00:00,84.465688,1,5.023451056331e-03,5.023308000000e-03,1.971541000000e-09,312,264,0
2026-05-07T18:26:25.596+00:00,84.978544,1,5.023447796702e-03,5.024268000000e-03,1.967542000000e-09,312,264,0
2026-05-07T18:26:26.172+00:00,85.368968,1,5.024021025747e-03,5.024781000000e-03,1.936448000000e-09,312,264,0
2026-05-07T18:26:26.701+00:00,85.933692,1,5.024356767535e-03,5.024364000000e-03,1.919146000000e-09,312,264,0
2026-05-07T18:26:27.270+00:00,86.456622,1,5.024609155953e-03,5.023957000000e-03,1.950240000000e-09,312,264,0
2026-05-07T18:26:27.823+00:00,87.026949,1,5.024497862905e-03,5.024191000000e-03,1.958211000000e-09,312,264,0
2026-05-07T18:26:28.379+00:00,87.585668,1,5.023727193475e-03,5.024562000000e-03,1.972031000000e-09,312,264,0
2026-05-07T18:26:28.801+00:00,88.135654,1,5.023897159845e-03,5.023852000000e-03,1.961231000000e-09,312,264,0
2026-05-07T18:26:29.451+00:00,88.615213,1,5.024636164308e-03,5.023936000000e-03,1.956905000000e-09,312,264,0
2026-05-07T18:26:30.117+00:00,89.253362,1,5.024447105825e-03,5.024178000000e-03,2.001193000000e-09,312,264,0
2026-05-07T18:26:30.735+00:00,89.890463,1,5.023872014135e-03,5.023499000000e-03,2.012320000000e-09,312,264,0
2026-05-07T18:26:31.336+00:00,90.528820,1,5.023248028010e-03,5.023642000000e-03,2.026765000000e-09,312,264,0
2026-05-07T18:26:31.935+00:00,91.096197,1,5.022951867431e-03,5.023793000000e-03,2.017543000000e-09,312,264,0
2026-05-07T18:26:32.552+00:00,91.739973,1,5.022625904530e-03,5.023178000000e-03,2.013000000000e-09,312,264,0
2026-05-07T18:26:33.219+00:00,92.346807,1,5.023472011089e-03,5.023314000000e-03,2.033484000000e-09,312,264,0
2026-05-07T18:26:33.887+00:00,92.990556,1,5.023149773479e-03,5.022976000000e-03,2.033729000000e-09,312,264,0
2026-05-07T18:26:34.392+00:00,93.643252,1,5.022862926126e-03,5.023812000000e-03,2.035633000000e-09,312,264,0
2026-05-07T18:26:34.850+00:00,94.158745,1,5.023119971156e-03,5.023729000000e-03,2.038789000000e-09,312,264,0
2026-05-07T18:26:35.278+00:00,94.658892,1,5.023451987654e-03,5.023733000000e-03,2.036504000000e-09,312,264,0
2026-05-07T18:26:35.407+00:00,95.033077,1,5.023160949349e-03,5.023072000000e-03,2.036640000000e-09,312,264,0
2026-05-07T18:26:35.553+00:00,95.181057,1,5.022684112191e-03,5.022697000000e-03,2.029322000000e-09,312,264,0
2026-05-07T18:26:35.706+00:00,95.326883,1,5.022909026593e-03,5.022971000000e-03,2.025078000000e-09,312,264,0
2026-05-07T18:26:36.030+00:00,95.467956,1,5.023115780205e-03,5.022965000000e-03,2.024017000000e-09,312,264,0
2026-05-07T18:26:36.223+00:00,95.854970,1,5.023168865591e-03,5.023237000000e-03,2.022331000000e-09,312,264,0
2026-05-07T18:26:36.431+00:00,95.994384,1,5.022678058594e-03,5.023227000000e-03,2.028016000000e-09,312,264,0
2026-05-07T18:26:36.609+00:00,96.194725,1,5.022430792451e-03,5.022633000000e-03,2.035606000000e-09,312,264,0
2026-05-07T18:26:36.751+00:00,96.364341,1,5.023140925914e-03,5.023378000000e-03,2.040993000000e-09,312,264,0
2026-05-07T18:26:36.882+00:00,96.511173,1,5.024022888392e-03,5.023514000000e-03,2.039497000000e-09,312,264,0
2026-05-07T18:26:37.035+00:00,96.663695,1,5.023901816458e-03,5.024113000000e-03,2.034736000000e-09,312,264,0
2026-05-07T18:26:37.248+00:00,96.802062,1,5.023175850511e-03,5.023486000000e-03,2.033104000000e-09,312,264,0
2026-05-07T18:26:37.538+00:00,97.078009,1,5.023643840104e-03,5.023784000000e-03,2.028044000000e-09,312,264,0
2026-05-07T18:26:37.788+00:00,97.344952,1,5.024184938520e-03,5.024002000000e-03,2.017325000000e-09,312,264,0
2026-05-07T18:26:37.969+00:00,97.595419,1,5.023119971156e-03,5.022814000000e-03,2.004159000000e-09,312,264,0
2026-05-07T18:26:38.095+00:00,97.728606,1,5.022834986448e-03,5.022665000000e-03,1.999670000000e-09,312,264,0
2026-05-07T18:26:38.278+00:00,97.863815,1,5.023538134992e-03,5.023193000000e-03,2.006008000000e-09,312,264,0
2026-05-07T18:26:38.443+00:00,98.037562,1,5.023228935897e-03,5.023195000000e-03,2.009219000000e-09,312,264,0
2026-05-07T18:26:38.751+00:00,98.198077,1,5.023411940783e-03,5.022380000000e-03,2.013625000000e-09,312,264,0
2026-05-07T18:26:39.247+00:00,98.512614,1,5.023572128266e-03,5.022673000000e-03,2.023419000000e-09,312,264,0
2026-05-07T18:26:39.901+00:00,99.001637,1,5.023500882089e-03,5.023054000000e-03,1.995861000000e-09,312,264,0
2026-05-07T18:26:40.508+00:00,99.657042,1,5.022870842367e-03,5.022058000000e-03,2.016536000000e-09,312,264,0
2026-05-07T18:26:41.130+00:00,100.297925,1,5.022149998695e-03,5.022401000000e-03,2.006063000000e-09,312,264,0
2026-05-07T18:26:41.739+00:00,100.919568,1,5.022896919399e-03,5.022580000000e-03,1.977662000000e-09,312,264,0
2026-05-07T18:26:42.350+00:00,101.493650,1,5.022414028645e-03,5.022495000000e-03,1.982776000000e-09,312,264,0
2026-05-07T18:26:43.077+00:00,102.133012,1,5.022464785725e-03,5.022456000000e-03,1.995453000000e-09,312,264,0
2026-05-07T18:26:43.736+00:00,102.837360,1,5.022585857660e-03,5.022533000000e-03,2.044284000000e-09,312,264,0
2026-05-07T18:26:44.413+00:00,103.490770,1,5.022678058594e-03,5.022228000000e-03,2.048147000000e-09,312,264,0
2026-05-07T18:26:45.061+00:00,104.168060,1,5.022386088967e-03,5.022818000000e-03,2.014442000000e-09,312,264,0
2026-05-07T18:26:45.776+00:00,104.813974,1,5.022346042097e-03,5.022924000000e-03,2.035851000000e-09,312,264,0
2026-05-07T18:26:46.391+00:00,105.577278,1,5.021973047405e-03,5.022533000000e-03,2.018413000000e-09,312,264,0
2026-05-07T18:26:46.991+00:00,106.147119,1,5.022520199418e-03,5.022665000000e-03,1.990285000000e-09,312,264,0
2026-05-07T18:26:47.717+00:00,106.788114,1,5.022786092013e-03,5.022461000000e-03,2.010089000000e-09,312,264,0
2026-05-07T18:26:48.437+00:00,107.472265,1,5.022622179240e-03,5.022988000000e-03,2.037429000000e-09,312,264,0
2026-05-07T18:26:49.202+00:00,108.233940,1,5.023732781410e-03,5.022924000000e-03,2.043223000000e-09,312,264,0
2026-05-07T18:26:49.816+00:00,108.998726,1,5.023444071412e-03,5.023525000000e-03,2.018033000000e-09,312,264,0
2026-05-07T18:26:50.364+00:00,109.576073,1,5.023221950978e-03,5.022897000000e-03,2.008919000000e-09,312,264,0
2026-05-07T18:26:50.773+00:00,110.124702,1,5.022548139095e-03,5.022999000000e-03,2.009246000000e-09,312,264,0
2026-05-07T18:26:51.350+00:00,110.528212,1,5.023549776524e-03,5.023687000000e-03,1.980518000000e-09,312,264,0
2026-05-07T18:26:51.580+00:00,111.166533,1,5.023160949349e-03,5.022965000000e-03,1.972983000000e-09,312,264,0
2026-05-07T18:26:51.831+00:00,111.342613,1,5.023336969316e-03,5.023007000000e-03,1.982695000000e-09,312,264,0
2026-05-07T18:26:52.077+00:00,111.604793,1,5.023390986025e-03,5.023457000000e-03,2.000241000000e-09,312,264,0
2026-05-07T18:26:52.363+00:00,111.868209,1,5.023178178817e-03,5.023210000000e-03,2.015149000000e-09,312,264,0
2026-05-07T18:26:52.523+00:00,112.131073,1,5.023113917559e-03,5.022197000000e-03,2.027799000000e-09,312,264,0
2026-05-07T18:26:52.661+00:00,112.279132,1,5.022752098739e-03,5.023565000000e-03,2.034001000000e-09,312,264,0
2026-05-07T18:26:52.788+00:00,112.419063,1,5.023878067732e-03,5.023874000000e-03,2.036259000000e-09,312,264,0
2026-05-07T18:26:52.947+00:00,112.573151,1,5.023702979088e-03,5.023429000000e-03,2.037810000000e-09,312,264,0
2026-05-07T18:26:53.165+00:00,112.712508,1,5.023732781410e-03,5.023533000000e-03,2.041482000000e-09,312,264,0
2026-05-07T18:26:53.351+00:00,112.976896,1,5.023661069572e-03,5.023746000000e-03,2.043931000000e-09,312,264,0
2026-05-07T18:26:53.486+00:00,113.119948,1,5.023957230151e-03,5.023859000000e-03,2.037891000000e-09,312,264,0
2026-05-07T18:26:53.619+00:00,113.245665,1,5.023072008044e-03,5.023718000000e-03,2.026602000000e-09,312,264,0
2026-05-07T18:26:53.739+00:00,113.372037,1,5.023499019444e-03,5.023384000000e-03,2.018957000000e-09,312,264,0
2026-05-07T18:26:53.979+00:00,113.511402,1,5.023364908993e-03,5.023578000000e-03,2.012483000000e-09,312,264,0
2026-05-07T18:26:54.213+00:00,113.774604,1,5.023003090173e-03,5.022893000000e-03,2.005764000000e-09,312,264,0
2026-05-07T18:26:54.421+00:00,113.968786,1,5.022421944886e-03,5.022288000000e-03,2.004295000000e-09,312,264,0
2026-05-07T18:26:54.639+00:00,114.233243,1,5.022793076932e-03,5.023014000000e-03,2.012102000000e-09,312,264,0
2026-05-07T18:26:54.764+00:00,114.395407,1,5.023113917559e-03,5.023148000000e-03,2.014904000000e-09,312,264,0
2026-05-07T18:26:54.909+00:00,114.532667,1,5.023146048188e-03,5.022880000000e-03,2.017570000000e-09,312,264,0
2026-05-07T18:26:55.086+00:00,114.671583,1,5.022557917982e-03,5.022712000000e-03,2.023963000000e-09,312,264,0
2026-05-07T18:26:55.720+00:00,114.850292,1,5.022752098739e-03,5.022312000000e-03,2.002662000000e-09,312,264,0
2026-05-07T18:26:56.321+00:00,115.493622,1,5.022433120757e-03,5.022663000000e-03,1.976411000000e-09,312,264,0
2026-05-07T18:26:56.837+00:00,116.101176,1,5.022557917982e-03,5.022346000000e-03,1.988544000000e-09,312,264,0
2026-05-07T18:26:57.268+00:00,116.614068,1,5.022631026804e-03,5.022855000000e-03,1.989985000000e-09,312,264,0
2026-05-07T18:26:57.926+00:00,117.020998,1,5.022201221436e-03,5.022154000000e-03,2.005546000000e-09,312,264,0
2026-05-07T18:26:58.575+00:00,117.678101,1,5.022217985243e-03,5.021775000000e-03,1.999888000000e-09,312,264,0
2026-05-07T18:26:59.297+00:00,118.334481,1,5.022355820984e-03,5.021788000000e-03,2.009001000000e-09,312,264,0
2026-05-07T18:26:59.920+00:00,119.083374,1,5.022461991757e-03,5.021743000000e-03,2.033430000000e-09,312,264,0
2026-05-07T18:27:00.477+00:00,119.721922,1,5.021527875215e-03,5.021788000000e-03,2.030818000000e-09,312,264,0
2026-05-07T18:27:01.083+00:00,120.234710,1,5.020887125283e-03,5.021773000000e-03,2.002118000000e-09,312,264,0
2026-05-07T18:27:01.691+00:00,120.873065,1,5.021234042943e-03,5.021321000000e-03,1.997303000000e-09,312,264,0
2026-05-07T18:27:02.288+00:00,121.447145,1,5.021582823247e-03,5.020710000000e-03,2.024154000000e-09,312,264,0
2026-05-07T18:27:02.885+00:00,122.086198,1,5.020477809012e-03,5.021155000000e-03,2.023664000000e-09,312,264,0
2026-05-07T18:27:03.472+00:00,122.636894,1,5.021117161959e-03,5.021079000000e-03,2.032424000000e-09,312,264,0
2026-05-07T18:27:04.068+00:00,123.278913,1,5.021065007895e-03,5.020885000000e-03,2.040585000000e-09,312,264,0
2026-05-07T18:27:04.664+00:00,123.822488,1,5.020540207624e-03,5.020536000000e-03,1.998555000000e-09,312,264,0
2026-05-07T18:27:05.313+00:00,124.462636,1,5.020801909268e-03,5.020561000000e-03,2.007151000000e-09,312,264,0
2026-05-07T18:27:05.974+00:00,125.106193,1,5.020840093493e-03,5.020191000000e-03,2.034954000000e-09,312,264,0
2026-05-07T18:27:06.637+00:00,125.730354,1,5.020387005061e-03,5.020272000000e-03,2.008838000000e-09,312,264,0
2026-05-07T18:27:07.181+00:00,126.396912,1,5.020704120398e-03,5.019976000000e-03,2.004676000000e-09,312,264,0
2026-05-07T18:27:07.319+00:00,126.936588,1,5.020088981837e-03,5.020118000000e-03,2.009436000000e-09,312,264,0
2026-05-07T18:27:07.464+00:00,127.086169,1,5.020236130804e-03,5.019969000000e-03,2.018876000000e-09,312,264,0
2026-05-07T18:27:07.624+00:00,127.228446,1,5.019546020776e-03,5.019540000000e-03,2.019012000000e-09,312,264,0
2026-05-07T18:27:07.748+00:00,127.379516,1,5.019937176257e-03,5.019569000000e-03,2.018332000000e-09,312,264,0
2026-05-07T18:27:08.029+00:00,127.525110,1,5.020025186241e-03,5.020297000000e-03,2.012483000000e-09,312,264,0
2026-05-07T18:27:08.171+00:00,127.785526,1,5.020028911531e-03,5.020003000000e-03,2.003995000000e-09,312,264,0
2026-05-07T18:27:08.419+00:00,127.926809,1,5.020579788834e-03,5.020687000000e-03,1.990937000000e-09,312,264,0
2026-05-07T18:27:08.601+00:00,128.178569,1,5.020007025450e-03,5.019954000000e-03,1.986231000000e-09,312,264,0
2026-05-07T18:27:08.745+00:00,128.369983,1,5.019987933338e-03,5.020159000000e-03,1.979403000000e-09,312,264,0
2026-05-07T18:27:08.891+00:00,128.512486,1,5.020068958402e-03,5.020189000000e-03,1.973282000000e-09,312,264,0
2026-05-07T18:27:09.137+00:00,128.660024,1,5.020143929869e-03,5.019590000000e-03,1.973010000000e-09,312,264,0
2026-05-07T18:27:09.350+00:00,128.922904,1,5.019722972065e-03,5.019869000000e-03,1.970943000000e-09,312,264,0
2026-05-07T18:27:09.487+00:00,129.118352,1,5.019921809435e-03,5.019631000000e-03,1.972221000000e-09,312,264,0
2026-05-07T18:27:09.706+00:00,129.256573,1,5.019559990615e-03,5.019622000000e-03,1.976438000000e-09,312,264,0
2026-05-07T18:27:09.901+00:00,129.519393,1,5.019816104323e-03,5.020050000000e-03,1.982314000000e-09,312,264,0
2026-05-07T18:27:10.153+00:00,129.657077,1,5.020266864449e-03,5.020610000000e-03,1.981035000000e-09,312,264,0
2026-05-07T18:27:10.311+00:00,129.919817,1,5.020556971431e-03,5.020555000000e-03,1.984164000000e-09,312,264,0
2026-05-07T18:27:10.562+00:00,130.066362,1,5.020888987929e-03,5.019997000000e-03,1.985578000000e-09,312,264,0
2026-05-07T18:27:10.797+00:00,130.330293,1,5.019928794354e-03,5.020310000000e-03,1.988924000000e-09,312,264,0
2026-05-07T18:27:11.090+00:00,130.594439,1,5.020027048886e-03,5.020089000000e-03,2.002064000000e-09,312,264,0
2026-05-07T18:27:11.228+00:00,130.857859,1,5.020040087402e-03,5.020353000000e-03,2.012701000000e-09,312,264,0
2026-05-07T18:27:11.357+00:00,130.996762,1,5.020018201321e-03,5.019880000000e-03,2.016781000000e-09,312,264,0
2026-05-07T18:27:11.512+00:00,131.139341,1,5.019960924983e-03,5.019967000000e-03,2.019583000000e-09,312,264,0
2026-05-07T18:27:11.627+00:00,131.270091,1,5.019937176257e-03,5.019993000000e-03,2.019583000000e-09,312,264,0
2026-05-07T18:27:11.774+00:00,131.412534,1,5.019270814955e-03,5.019588000000e-03,2.022821000000e-09,312,264,0
2026-05-07T18:27:11.915+00:00,131.539444,1,5.020007025450e-03,5.019663000000e-03,2.023501000000e-09,312,264,0
2026-05-07T18:27:12.024+00:00,131.669305,1,5.019003059715e-03,5.019335000000e-03,2.018985000000e-09,312,264,0
2026-05-07T18:27:12.178+00:00,131.812715,1,5.019211210310e-03,5.019356000000e-03,2.009300000000e-09,312,264,0
2026-05-07T18:27:12.299+00:00,131.946525,1,5.019866861403e-03,5.019597000000e-03,2.008375000000e-09,312,264,0
2026-05-07T18:27:12.454+00:00,132.085458,1,5.019295960665e-03,5.019578000000e-03,2.003043000000e-09,312,264,0
2026-05-07T18:27:12.591+00:00,132.221811,1,5.019980017096e-03,5.020033000000e-03,1.997140000000e-09,312,264,0
2026-05-07T18:27:12.735+00:00,132.363116,1,5.019714124501e-03,5.019411000000e-03,1.985905000000e-09,312,264,0
2026-05-07T18:27:13.332+00:00,132.496549,1,5.020145792514e-03,5.019758000000e-03,1.989360000000e-09,312,264,0
2026-05-07T18:27:13.986+00:00,133.135064,1,5.019657779485e-03,5.020163000000e-03,1.993141000000e-09,312,264,0
2026-05-07T18:27:14.552+00:00,133.773333,1,5.020359065384e-03,5.020053000000e-03,1.996677000000e-09,312,264,0
2026-05-07T18:27:15.108+00:00,134.304425,1,5.020014010370e-03,5.019303000000e-03,2.011504000000e-09,312,264,0
2026-05-07T18:27:15.549+00:00,134.865543,1,5.019479896873e-03,5.018871000000e-03,2.014686000000e-09,312,264,0
2026-05-07T18:27:16.278+00:00,135.304833,1,5.018441006541e-03,5.019390000000e-03,2.019257000000e-09,312,264,0
2026-05-07T18:27:16.944+00:00,136.067608,1,5.019791889936e-03,5.018043000000e-03,2.036885000000e-09,312,264,0
2026-05-07T18:27:17.541+00:00,136.706350,1,5.018622148782e-03,5.017610000000e-03,2.031363000000e-09,312,264,0
2026-05-07T18:27:18.103+00:00,137.343760,1,5.017952993512e-03,5.017383000000e-03,1.982831000000e-09,312,264,0
2026-05-07T18:27:18.686+00:00,137.858075,1,5.017792806029e-03,5.017331000000e-03,1.988217000000e-09,312,264,0
2026-05-07T18:27:19.362+00:00,138.496543,1,5.017600022256e-03,5.018104000000e-03,1.989332000000e-09,312,264,0
2026-05-07T18:27:19.964+00:00,139.139485,1,5.018094088882e-03,5.018272000000e-03,1.997113000000e-09,312,264,0
2026-05-07T18:27:20.564+00:00,139.746387,1,5.018625874072e-03,5.017943000000e-03,2.022603000000e-09,312,264,0
2026-05-07T18:27:21.142+00:00,140.321289,1,5.017998162657e-03,5.018573000000e-03,2.027037000000e-09,312,264,0
2026-05-07T18:27:22.100+00:00,140.964655,1,5.018983967602e-03,5.018200000000e-03,2.043876000000e-09,312,264,0
2026-05-07T18:27:22.711+00:00,141.860016,1,5.018536001444e-03,5.018213000000e-03,2.042217000000e-09,312,264,0
2026-05-07T18:27:23.230+00:00,142.498318,1,5.017758812755e-03,5.017939000000e-03,2.026030000000e-09,312,264,0
2026-05-07T18:27:23.550+00:00,143.011666,1,5.017839837819e-03,5.017587000000e-03,2.019202000000e-09,312,264,0
2026-05-07T18:27:23.676+00:00,143.307715,1,5.017877090722e-03,5.018034000000e-03,2.013925000000e-09,312,264,0
2026-05-07T18:27:23.839+00:00,143.460248,1,5.018285010010e-03,5.017979000000e-03,2.010497000000e-09,312,264,0
2026-05-07T18:27:23.973+00:00,143.599189,1,5.017628893256e-03,5.017983000000e-03,2.005981000000e-09,312,264,0
2026-05-07T18:27:24.118+00:00,143.741103,1,5.017777904868e-03,5.017740000000e-03,2.004648000000e-09,312,264,0
2026-05-07T18:27:24.255+00:00,143.874523,1,5.017525050789e-03,5.017408000000e-03,2.001792000000e-09,312,264,0
2026-05-07T18:27:24.391+00:00,144.012882,1,5.017458926886e-03,5.017508000000e-03,1.996460000000e-09,312,264,0
2026-05-07T18:27:24.544+00:00,144.152218,1,5.017342045903e-03,5.017229000000e-03,1.991618000000e-09,312,264,0
2026-05-07T18:27:24.661+00:00,144.296145,1,5.017361138016e-03,5.017527000000e-03,1.990665000000e-09,312,264,0
2026-05-07T18:27:24.925+00:00,144.413246,1,5.016896873713e-03,5.017244000000e-03,1.989387000000e-09,312,264,0
2026-05-07T18:27:25.065+00:00,144.685231,1,5.017688963562e-03,5.017427000000e-03,1.981688000000e-09,312,264,0
2026-05-07T18:27:25.191+00:00,144.822083,1,5.017235875130e-03,5.017508000000e-03,1.973337000000e-09,312,264,0
2026-05-07T18:27:25.319+00:00,144.960516,1,5.016802810133e-03,5.017397000000e-03,1.971895000000e-09,312,264,0
2026-05-07T18:27:25.499+00:00,145.115840,1,5.017256829888e-03,5.017157000000e-03,1.972085000000e-09,312,264,0
2026-05-07T18:27:25.636+00:00,145.254132,1,5.017194896936e-03,5.017340000000e-03,1.975703000000e-09,312,264,0
2026-05-07T18:27:25.864+00:00,145.396636,1,5.017473828048e-03,5.017706000000e-03,1.982586000000e-09,312,264,0
2026-05-07T18:27:26.089+00:00,145.644759,1,5.017538089305e-03,5.017178000000e-03,1.988788000000e-09,312,264,0
2026-05-07T18:27:26.239+00:00,145.845553,1,5.017159041017e-03,5.017006000000e-03,1.992815000000e-09,312,264,0
2026-05-07T18:27:26.432+00:00,145.994386,1,5.016766954213e-03,5.017006000000e-03,1.993767000000e-09,312,264,0
2026-05-07T18:27:26.608+00:00,146.193623,1,5.017329007387e-03,5.016833000000e-03,1.993930000000e-09,312,264,0
2026-05-07T18:27:26.741+00:00,146.363786,1,5.017402116209e-03,5.017489000000e-03,1.989142000000e-09,312,264,0
2026-05-07T18:27:26.907+00:00,146.516782,1,5.017755087465e-03,5.018132000000e-03,1.987700000000e-09,312,264,0
2026-05-07T18:27:27.037+00:00,146.661111,1,5.017747171223e-03,5.017729000000e-03,1.990148000000e-09,312,264,0
2026-05-07T18:27:27.170+00:00,146.788365,1,5.017376039177e-03,5.017361000000e-03,1.992733000000e-09,312,264,0
2026-05-07T18:27:27.325+00:00,146.939887,1,5.017802119255e-03,5.017485000000e-03,1.990366000000e-09,312,264,0
2026-05-07T18:27:27.450+00:00,147.080315,1,5.017470102757e-03,5.016982000000e-03,1.988571000000e-09,312,264,0
2026-05-07T18:27:28.072+00:00,147.218570,1,5.017353221774e-03,5.017123000000e-03,1.991862000000e-09,312,264,0
2026-05-07T18:27:28.584+00:00,147.855806,1,5.017403978854e-03,5.018292000000e-03,2.010388000000e-09,312,264,0
2026-05-07T18:27:29.149+00:00,148.369200,1,5.018027964979e-03,5.017868000000e-03,2.022548000000e-09,312,264,0
2026-05-07T18:27:29.653+00:00,148.904292,1,5.017682909966e-03,5.018281000000e-03,2.019882000000e-09,312,264,0
2026-05-07T18:27:30.198+00:00,149.417096,1,5.018508993089e-03,5.018415000000e-03,2.026711000000e-09,312,264,0
2026-05-07T18:27:30.720+00:00,149.957674,1,5.018674768507e-03,5.017926000000e-03,2.053670000000e-09,312,264,0
2026-05-07T18:27:31.259+00:00,150.475062,1,5.018022842705e-03,5.017817000000e-03,2.053615000000e-09,312,264,0
2026-05-07T18:27:31.822+00:00,151.015156,1,5.018013063818e-03,5.017834000000e-03,2.029730000000e-09,312,264,0
2026-05-07T18:27:32.504+00:00,151.577251,1,5.017423070967e-03,5.016722000000e-03,2.012728000000e-09,312,264,0
2026-05-07T18:27:33.109+00:00,152.259813,1,5.016598850489e-03,5.017728000000e-03,2.018849000000e-09,312,264,0
2026-05-07T18:27:33.673+00:00,152.902976,1,5.017181858420e-03,5.017510000000e-03,2.032913000000e-09,312,264,0
2026-05-07T18:27:34.238+00:00,153.428386,1,5.017411895096e-03,5.016850000000e-03,2.043849000000e-09,312,264,0
2026-05-07T18:27:34.673+00:00,153.993154,1,5.016847979277e-03,5.015956000000e-03,2.047141000000e-09,312,264,0
2026-05-07T18:27:35.263+00:00,154.474568,1,5.016921088099e-03,5.017285000000e-03,2.048555000000e-09,312,264,0
2026-05-07T18:27:35.824+00:00,155.019169,1,5.017017014325e-03,5.017018000000e-03,2.043332000000e-09,312,264,0
2026-05-07T18:27:36.442+00:00,155.578597,1,5.017423070967e-03,5.016840000000e-03,2.024181000000e-09,312,264,0
2026-05-07T18:27:37.085+00:00,156.217346,1,5.017423070967e-03,5.016686000000e-03,2.052255000000e-09,312,264,0
2026-05-07T18:27:37.618+00:00,156.856659,1,5.017491057515e-03,5.017182000000e-03,2.031335000000e-09,312,264,0
2026-05-07T18:27:38.286+00:00,157.372785,1,5.016716197133e-03,5.016369000000e-03,2.005600000000e-09,312,264,0
2026-05-07T18:27:39.021+00:00,158.058325,1,5.016663111746e-03,5.016384000000e-03,2.005981000000e-09,312,264,0
2026-05-07T18:27:39.296+00:00,158.791677,1,5.016542039812e-03,5.016375000000e-03,1.994202000000e-09,312,264,0
2026-05-07T18:27:39.780+00:00,159.056567,1,5.016386043280e-03,5.016135000000e-03,1.995807000000e-09,312,264,0
2026-05-07T18:27:39.932+00:00,159.534971,1,5.016806069762e-03,5.017151000000e-03,1.989278000000e-09,312,264,0
2026-05-07T18:27:40.081+00:00,159.700664,1,5.017470102757e-03,5.017372000000e-03,1.993794000000e-09,312,264,0
2026-05-07T18:27:40.217+00:00,159.840543,1,5.016412120312e-03,5.016228000000e-03,1.995943000000e-09,312,264,0
2026-05-07T18:27:40.542+00:00,159.983789,1,5.016312003136e-03,5.016529000000e-03,1.997983000000e-09,312,264,0
2026-05-07T18:27:40.720+00:00,160.340933,1,5.016312934458e-03,5.016335000000e-03,1.997058000000e-09,312,264,0
2026-05-07T18:27:41.031+00:00,160.474357,1,5.016321782023e-03,5.016288000000e-03,1.998691000000e-09,312,264,0
2026-05-07T18:27:41.225+00:00,160.850613,1,5.015762057155e-03,5.015762000000e-03,1.994882000000e-09,312,264,0
2026-05-07T18:27:41.378+00:00,160.996148,1,5.015817005187e-03,5.015835000000e-03,1.992842000000e-09,312,264,0
2026-05-07T18:27:41.532+00:00,161.145626,1,5.015783011913e-03,5.015698000000e-03,1.986639000000e-09,312,264,0
